"","stem","total","density","timepoints","species","plantedyear","plantedtype","height","diameter"
"578",0.135,0.786701735582012,85.3333333333333,2,"soybean","2016","monoculture",11,0.3795
"579",0.163,1.11986900955318,85.3333333333333,2,"soybean","2016","monoculture",13,0.4165
"580",0.155,0.937102650687642,85.3333333333333,2,"soybean","2016","monoculture",13,0.381
"581",0.121,0.319357484965382,85.3333333333333,2,"soybean","2016","monoculture",12,0.2315
"582",0.123,1.07102897590101,85.3333333333333,2,"soybean","2016","monoculture",14,0.3925
"583",0.131,1.46095532936391,85.3333333333333,2,"soybean","2016","monoculture",19,0.3935
"584",0.26,1.00749461067068,85.3333333333333,2,"soybean","2016","monoculture",20,0.3185
"585",0.085,0.577434357101689,103.111111111111,2,"soybean","2016","monoculture",10,0.341
"586",0.085,0.580827152043518,103.111111111111,2,"soybean","2016","monoculture",9,0.3605
"587",0.111,0.648283548003195,103.111111111111,2,"soybean","2016","monoculture",11,0.3445
"588",0.104,0.604845865870975,103.111111111111,2,"soybean","2016","monoculture",10,0.349
"589",0.104,0.57136173956795,103.111111111111,2,"soybean","2016","monoculture",13,0.2975
"590",0.097,0.530962414616977,103.111111111111,2,"soybean","2016","monoculture",12,0.2985
"591",0.2,0.854078802039409,103.111111111111,2,"soybean","2016","monoculture",14,0.3505
"592",0.11,0.598470207155597,103.111111111111,2,"soybean","2016","monoculture",11,0.331
"593",0.12,0.65737341784277,103.111111111111,2,"soybean","2016","monoculture",14,0.3075
"594",0.14,0.398779600405217,82.2222222222222,2,"soybean","2016","monoculture",14,0.2395
"595",0.149,0.796598059954945,82.2222222222222,2,"soybean","2016","monoculture",14,0.3385
"596",0.143,0.565614633700846,82.2222222222222,2,"soybean","2016","monoculture",13,0.296
"597",0.135,0.518851816374439,82.2222222222222,2,"soybean","2016","monoculture",13,0.2835
"598",0.143,0.645406084460375,82.2222222222222,2,"soybean","2016","monoculture",17,0.2765
"599",0.122,0.369465425044454,82.2222222222222,2,"soybean","2016","monoculture",12,0.249
"600",0.164,0.786299625632267,82.2222222222222,2,"soybean","2016","monoculture",13,0.349
"601",0.12,0.547485297430029,82.2222222222222,2,"soybean","2016","monoculture",16,0.2625
"602",0.09,0.429228473185143,82.2222222222222,2,"soybean","2016","monoculture",10,0.294
"603",0.19,0.692404407367106,82.2222222222222,2,"soybean","2016","monoculture",13,0.3275
"604",0.164,0.809995683158586,83.5555555555556,2,"soybean","2016","monoculture",19,0.293
"605",0.149,0.574410400894251,83.5555555555556,2,"soybean","2016","monoculture",18,0.2535
"606",0.158,0.654034874845381,83.5555555555556,2,"soybean","2016","monoculture",18,0.2705
"607",0.17,0.72394738171761,83.5555555555556,2,"soybean","2016","monoculture",19,0.277
"608",0.103,0.195223573650124,83.5555555555556,2,"soybean","2016","monoculture",12,0.181
"609",0.125,0.455580765501441,83.5555555555556,2,"soybean","2016","monoculture",12,0.2765
"610",0.129,0.495982945817911,83.5555555555556,2,"soybean","2016","monoculture",12,0.2885
"611",0.11,0.636169225370877,83.5555555555556,2,"soybean","2016","monoculture",14,0.3025
"612",0.13,0.600706827363873,83.5555555555556,2,"soybean","2016","monoculture",12,0.3175
"613",0.16,0.923894971362702,83.5555555555556,2,"soybean","2016","monoculture",16,0.341
"614",0.119,0.654838970598545,120,2,"soybean","2016","monoculture",15,0.2965
"615",0.115,0.619456150386474,120,2,"soybean","2016","monoculture",14,0.2985
"616",0.131,0.918609069096495,120,2,"soybean","2016","monoculture",14,0.3635
"617",0.144,0.998495988380678,120,2,"soybean","2016","monoculture",16,0.3545
"618",0.107,0.623613562549815,120,2,"soybean","2016","monoculture",14,0.2995
"619",0.77,0.703015814577498,120,2,"soybean","2016","monoculture",13,0.33
"620",0.106,0.614023755455647,120,2,"soybean","2016","monoculture",12,0.321
"621",0.1,0.705080119685359,120,2,"soybean","2016","monoculture",17,0.289
"622",0.12,0.828470022069211,120,2,"soybean","2016","monoculture",15,0.3335
"623",0.18,0.90106024104581,120,2,"soybean","2016","monoculture",18,0.3175
"624",0.118,0.436251927429317,104,2,"soybean","2016","monoculture",14,0.2505
"625",0.139,0.596838924432642,104,2,"soybean","2016","monoculture",14,0.293
"626",0.124,0.557979138069749,104,2,"soybean","2016","monoculture",12,0.306
"627",0.107,0.398195367795306,104,2,"soybean","2016","monoculture",12,0.2585
"628",0.124,0.53274267293107,104,2,"soybean","2016","monoculture",12,0.299
"629",0.127,0.521942935744214,104,2,"soybean","2016","monoculture",14,0.274
"630",0.105,0.353323919744714,104,2,"soybean","2016","monoculture",12,0.2435
"631",0.16,0.718594440435391,104,2,"soybean","2016","monoculture",14,0.3215
"632",0.12,0.818563145258573,104,2,"soybean","2016","monoculture",15,0.3315
"633",0.18,1.17103939388972,104,2,"soybean","2016","monoculture",15,0.3965
"634",0.12,0.390667631175132,84.4444444444444,2,"soybean","2016","monoculture",13,0.246
"635",0.11,0.366503790292642,84.4444444444444,2,"soybean","2016","monoculture",12,0.248
"636",0.09,0.373749963045566,84.4444444444444,2,"soybean","2016","monoculture",15,0.224
"637",0.12,0.405934649754895,84.4444444444444,2,"soybean","2016","monoculture",12,0.261
"638",0.13,0.447379659209326,84.4444444444444,2,"soybean","2016","monoculture",12,0.274
"639",0.13,0.457229925295333,84.4444444444444,2,"soybean","2016","monoculture",12,0.277
"640",0.08,0.332651073547878,84.4444444444444,2,"soybean","2016","monoculture",13,0.227
"641",0.17,0.808528273585882,84.4444444444444,2,"soybean","2016","monoculture",16,0.319
"642",0.19,0.618524183917583,84.4444444444444,2,"soybean","2016","monoculture",11,0.3365
"643",0.17,0.746761007159091,84.4444444444444,2,"soybean","2016","monoculture",12,0.354
"644",0.141,0.492736767687026,59.1111111111111,2,"soybean","2016","monoculture",10,0.315
"645",0.144,0.49744067197719,59.1111111111111,2,"soybean","2016","monoculture",10,0.3165
"646",0.149,0.631121435757838,59.1111111111111,2,"soybean","2016","monoculture",10,0.3565
"647",0.146,0.557292857179909,59.1111111111111,2,"soybean","2016","monoculture",10,0.335
"648",0.142,0.574052611182869,59.1111111111111,2,"soybean","2016","monoculture",10,0.34
"649",0.112,0.284842571718012,59.1111111111111,2,"soybean","2016","monoculture",10,0.2395
"650",0.137,0.499427261485008,59.1111111111111,2,"soybean","2016","monoculture",12,0.2895
"651",0.13,0.514829351267402,59.1111111111111,2,"soybean","2016","monoculture",11,0.307
"652",0.11,0.592683002025212,59.1111111111111,2,"soybean","2016","monoculture",13,0.303
"653",0.16,0.557997015140685,59.1111111111111,2,"soybean","2016","monoculture",13,0.294
"654",0.142,0.401166934253194,43.1111111111111,2,"soybean","2016","monoculture",11,0.271
"655",0.159,0.562855109167677,43.1111111111111,2,"soybean","2016","monoculture",11,0.321
"656",0.152,0.576970049842644,43.1111111111111,2,"soybean","2016","monoculture",11,0.325
"657",0.163,0.59504426514474,43.1111111111111,2,"soybean","2016","monoculture",12,0.316
"658",0.157,0.627748876667138,43.1111111111111,2,"soybean","2016","monoculture",11,0.339
"659",0.142,0.449911251088055,43.1111111111111,2,"soybean","2016","monoculture",10,0.301
"660",0.141,0.383780986182153,43.1111111111111,2,"soybean","2016","monoculture",10,0.278
"661",0.22,0.74757937973974,43.1111111111111,2,"soybean","2016","monoculture",10,0.388
"662",0.11,0.433619528733918,43.1111111111111,2,"soybean","2016","monoculture",10,0.2955
"663",0.23,0.711419279380909,43.1111111111111,2,"soybean","2016","monoculture",10,0.3785
"664",0.122,0.308115662711826,46.6666666666667,2,"soybean","2016","monoculture",11,0.2375
"665",0.144,0.401166934253194,46.6666666666667,2,"soybean","2016","monoculture",11,0.271
"666",0.163,0.680782697356149,46.6666666666667,2,"soybean","2016","monoculture",12,0.338
"667",0.154,0.589408518532011,46.6666666666667,2,"soybean","2016","monoculture",12,0.3145
"668",0.154,0.627486679626736,46.6666666666667,2,"soybean","2016","monoculture",12,0.3245
"669",0.127,0.301192891137996,46.6666666666667,2,"soybean","2016","monoculture",13,0.216
"670",0.143,0.434394946685789,46.6666666666667,2,"soybean","2016","monoculture",11,0.282
"671",0.23,0.766153284003776,46.6666666666667,2,"soybean","2016","monoculture",13,0.3445
"672",0.22,0.745653870224288,46.6666666666667,2,"soybean","2016","monoculture",10,0.3875
"673",0.11,0.669148696858924,46.6666666666667,2,"soybean","2016","monoculture",11,0.35
"674",0.128,0.3701000610627,37.7777777777778,2,"soybean","2016","monoculture",10,0.273
"675",0.143,0.51808248159254,37.7777777777778,2,"soybean","2016","monoculture",10,0.323
"676",0.149,0.578746707913284,37.7777777777778,2,"soybean","2016","monoculture",11,0.3255
"677",0.154,0.604477399575562,37.7777777777778,2,"soybean","2016","monoculture",13,0.306
"678",0.136,0.442131124987229,37.7777777777778,2,"soybean","2016","monoculture",11,0.2845
"679",0.132,0.429786014334975,37.7777777777778,2,"soybean","2016","monoculture",11,0.2805
"680",0.153,0.659764476080526,37.7777777777778,2,"soybean","2016","monoculture",10,0.3645
"681",0.24,1.05993153582454,37.7777777777778,2,"soybean","2016","monoculture",10,0.462
"682",0.14,0.817996665573273,37.7777777777778,2,"soybean","2016","monoculture",12,0.3705
"683",0.09,0.421959705800896,37.7777777777778,2,"soybean","2016","monoculture",10,0.2915
"684",0.145,0.608539963945879,48,2,"soybean","2016","monoculture",9,0.369
"685",0.15,0.548547617541165,48,2,"soybean","2016","monoculture",13,0.2915
"686",0.158,0.581935902880558,48,2,"soybean","2016","monoculture",12,0.3125
"687",0.143,0.435936719907735,48,2,"soybean","2016","monoculture",11,0.2825
"688",0.123,0.353803497001851,48,2,"soybean","2016","monoculture",11,0.2545
"689",0.143,0.410098020941882,48,2,"soybean","2016","monoculture",11,0.274
"690",0.158,0.635177792811858,48,2,"soybean","2016","monoculture",11,0.341
"691",0.137,0.536312128094722,48,2,"soybean","2016","monoculture",12,0.3
"692",0.21,0.765020697072153,48,2,"soybean","2016","monoculture",10,0.3925
"693",0.22,0.807568250047327,48,2,"soybean","2016","monoculture",11,0.3845
"694",0.15,0.497744209744133,58.6666666666667,2,"soybean","2016","monoculture",15,0.2585
"695",0.152,0.6130221428979,58.6666666666667,2,"soybean","2016","monoculture",11,0.335
"696",0.181,0.876621664343997,58.6666666666667,2,"soybean","2016","monoculture",13,0.3685
"697",0.145,0.396656449938857,58.6666666666667,2,"soybean","2016","monoculture",12,0.258
"698",0.145,0.477252244744202,58.6666666666667,2,"soybean","2016","monoculture",12,0.283
"699",0.155,0.561632019564439,58.6666666666667,2,"soybean","2016","monoculture",12,0.307
"700",0.138,0.387933680785109,58.6666666666667,2,"soybean","2016","monoculture",10,0.2795
"701",0.123,0.741119549815369,58.6666666666667,2,"soybean","2016","monoculture",14,0.3265
"702",0.14,0.497122236651134,58.6666666666667,2,"soybean","2016","monoculture",13,0.2775
"703",0.25,0.510587023017112,58.6666666666667,2,"soybean","2016","monoculture",16,0.2535
"704",0.158,0.629602008874562,39.5555555555556,2,"soybean","2016","monoculture",11,0.3395
"705",0.143,0.548899075789923,39.5555555555556,2,"soybean","2016","monoculture",12,0.3035
"706",0.133,0.342178310893768,39.5555555555556,2,"soybean","2016","monoculture",10,0.2625
"707",0.131,0.398221810962733,39.5555555555556,2,"soybean","2016","monoculture",9,0.2985
"708",0.109,0.294043180080333,39.5555555555556,2,"soybean","2016","monoculture",9,0.2565
"709",0.155,0.618789981201437,39.5555555555556,2,"soybean","2016","monoculture",10,0.353
"710",0.128,0.427769753855256,39.5555555555556,2,"soybean","2016","monoculture",10,0.2935
"711",0.06,0.404920125979249,39.5555555555556,2,"soybean","2016","monoculture",9,0.301
"712",0.12,0.664764841797054,39.5555555555556,2,"soybean","2016","monoculture",12,0.334
"713",0.14,0.742547977441725,39.5555555555556,2,"soybean","2016","monoculture",12,0.353
"714",0.133,0.280235377415761,35.5555555555556,2,"soybean","2016","monoculture",11,0.2265
"715",0.148,0.505330170991176,35.5555555555556,2,"soybean","2016","monoculture",10,0.319
"716",0.172,0.751855475790687,35.5555555555556,2,"soybean","2016","monoculture",11,0.371
"717",0.147,0.596663505674078,35.5555555555556,2,"soybean","2016","monoculture",11,0.3305
"718",0.176,0.804803387222143,35.5555555555556,2,"soybean","2016","monoculture",12,0.3675
"719",0.166,0.668751428615891,35.5555555555556,2,"soybean","2016","monoculture",12,0.335
"720",0.154,0.56460991748495,35.5555555555556,2,"soybean","2016","monoculture",11,0.3215
"721",0.143,0.466503407550985,35.5555555555556,2,"soybean","2016","monoculture",10,0.3065
"722",0.144,0.545457243049345,35.5555555555556,2,"soybean","2016","monoculture",11,0.316
"723",0.14,0.723751230522613,35.5555555555556,2,"soybean","2016","monoculture",11,0.364
"724",0.2,0.739745249987126,35.5555555555556,2,"soybean","2016","monoculture",11,0.368
"725",0.17,0.899408846618052,35.5555555555556,2,"soybean","2016","monoculture",12,0.3885
"726",0.14,0.486499656271406,35.5555555555556,2,"soybean","2016","monoculture",10,0.313
"727",0.134,0.453372574801807,35.5555555555556,2,"soybean","2016","monoculture",9,0.3185
"728",0.14,0.513612717273113,35.5555555555556,2,"soybean","2016","monoculture",9,0.339
"729",0.157,0.659623570000575,35.5555555555556,2,"soybean","2016","monoculture",11,0.3475
"730",0.131,0.403351413004572,35.5555555555556,2,"soybean","2016","monoculture",10,0.285
"731",0.15,0.700087947626344,35.5555555555556,2,"soybean","2016","monoculture",11,0.358
"732",0.12,0.602503597139317,35.5555555555556,2,"soybean","2016","monoculture",13,0.3055
"733",0.24,0.811774327570441,35.5555555555556,2,"soybean","2016","monoculture",11,0.3855
"734",0.159,0.598565675680251,21.3333333333333,2,"soybean","2016","monoculture",13,0.3045
"735",0.154,0.523871176478836,21.3333333333333,2,"soybean","2016","monoculture",12,0.2965
"736",0.165,0.690291809338451,21.3333333333333,2,"soybean","2016","monoculture",13,0.327
"737",0.172,0.847967078412996,21.3333333333333,2,"soybean","2016","monoculture",11,0.394
"738",0.174,0.648283548003195,21.3333333333333,2,"soybean","2016","monoculture",11,0.3445
"739",0.15,0.524940324637899,21.3333333333333,2,"soybean","2016","monoculture",11,0.31
"740",0.153,0.539893501305666,21.3333333333333,2,"soybean","2016","monoculture",12,0.301
"741",0.201,0.942957888004647,21.3333333333333,2,"soybean","2016","monoculture",16,0.3445
"742",0.168,0.677684005060491,21.3333333333333,2,"soybean","2016","monoculture",13,0.324
"743",0.216,0.986939951776148,21.3333333333333,2,"soybean","2016","monoculture",13,0.391
"744",0.151,0.491762467320987,19.5555555555556,2,"soybean","2016","monoculture",13,0.276
"745",0.164,0.574510959418269,19.5555555555556,2,"soybean","2016","monoculture",12,0.3105
"746",0.156,0.519687693587045,19.5555555555556,2,"soybean","2016","monoculture",10,0.3235
"747",0.147,0.544063824686906,19.5555555555556,2,"soybean","2016","monoculture",10,0.331
"748",0.13,0.411674306842442,19.5555555555556,2,"soybean","2016","monoculture",9,0.3035
"749",0.141,0.563966963662866,19.5555555555556,2,"soybean","2016","monoculture",10,0.337
"750",0.161,0.684530923229167,19.5555555555556,2,"soybean","2016","monoculture",11,0.354
"751",0.24,0.804803387222143,19.5555555555556,2,"soybean","2016","monoculture",12,0.3675
"752",0.14,0.53424633323095,19.5555555555556,2,"soybean","2016","monoculture",10,0.328
"753",0.08,0.425201662956698,19.5555555555556,2,"soybean","2016","monoculture",11,0.279
"754",0.176,0.73834686577165,17.3333333333333,2,"soybean","2016","monoculture",12,0.352
"755",0.142,0.492550548198104,17.3333333333333,2,"soybean","2016","monoculture",12,0.2875
"756",0.16,0.608298623488236,17.3333333333333,2,"soybean","2016","monoculture",12,0.3195
"757",0.162,0.5790697366534,17.3333333333333,2,"soybean","2016","monoculture",13,0.2995
"758",0.138,0.404767922583637,17.3333333333333,2,"soybean","2016","monoculture",10,0.2855
"759",0.113,0.209496925037001,17.3333333333333,2,"soybean","2016","monoculture",12,0.1875
"760",0.12,0.471080682588683,17.3333333333333,2,"soybean","2016","monoculture",10,0.308
"761",0.1,0.325442144692738,17.3333333333333,2,"soybean","2016","monoculture",10,0.256
"762",0.11,0.373533824292091,17.3333333333333,2,"soybean","2016","monoculture",11,0.2615
"763",0.146,0.496547935747299,24.8888888888889,2,"soybean","2016","monoculture",11,0.3015
"764",0.146,0.499847248505689,24.8888888888889,2,"soybean","2016","monoculture",11,0.3025
"765",0.12,0.328227491661704,24.8888888888889,2,"soybean","2016","monoculture",9,0.271
"766",0.15,0.589348680002904,24.8888888888889,2,"soybean","2016","monoculture",10,0.3445
"767",0.136,0.389322878172465,24.8888888888889,2,"soybean","2016","monoculture",10,0.28
"768",0.144,0.43925304071278,24.8888888888889,2,"soybean","2016","monoculture",12,0.2715
"769",0.17,0.698133760309599,24.8888888888889,2,"soybean","2016","monoculture",11,0.3575
"770",0.2,0.616687439025185,24.8888888888889,2,"soybean","2016","monoculture",11,0.336
"771",0.18,0.547092001869426,24.8888888888889,2,"soybean","2016","monoculture",12,0.303
"772",0.16,0.751855475790687,24.8888888888889,2,"soybean","2016","monoculture",11,0.371
"773",0.116,0.337988372393028,41.7777777777778,2,"soybean","2016","monoculture",9,0.275
"774",0.13,0.446926773412269,41.7777777777778,2,"soybean","2016","monoculture",10,0.3
"775",0.115,0.297165584324248,41.7777777777778,2,"soybean","2016","monoculture",8,0.2735
"776",0.148,0.561103032069575,41.7777777777778,2,"soybean","2016","monoculture",11,0.3205
"777",0.128,0.385478314750512,41.7777777777778,2,"soybean","2016","monoculture",8,0.3115
"778",0.126,0.374570446113756,41.7777777777778,2,"soybean","2016","monoculture",9,0.2895
"779",0.123,0.381067644082237,41.7777777777778,2,"soybean","2016","monoculture",9,0.292
"780",0.196,0.7498302767755,41.7777777777778,2,"soybean","2016","monoculture",11,0.3705
"781",0.15,0.606580190044466,41.7777777777778,2,"soybean","2016","monoculture",10,0.3495
"782",0.14,0.852276942264601,41.7777777777778,2,"soybean","2016","monoculture",11,0.395
"783",0.142,0.480302271680089,16,2,"soybean","2016","monoculture",10,0.311
"784",0.131,0.352897849554061,16,2,"soybean","2016","monoculture",9,0.281
"785",0.139,0.435056398310439,16,2,"soybean","2016","monoculture",9,0.312
"786",0.122,0.2536359097645,16,2,"soybean","2016","monoculture",10,0.226
"787",0.11,0.279329233382668,16,2,"soybean","2016","monoculture",9,0.25
"788",0.112,0.271562763377696,16,2,"soybean","2016","monoculture",9,0.2465
"789",0.13,0.393505367893648,16,2,"soybean","2016","monoculture",10,0.2815
"790",0.2,0.692747671958352,16,2,"soybean","2016","monoculture",10,0.3735
"791",0.19,0.597933398442198,16,2,"soybean","2016","monoculture",10,0.347
"792",0.16,0.461953568851323,16,2,"soybean","2016","monoculture",9,0.3215
"793",0.133,0.292744361218267,26.2222222222222,2,"soybean","2016","monoculture",11,0.2315
"794",0.127,0.312853707241626,26.2222222222222,2,"soybean","2016","monoculture",10,0.251
"795",0.176,0.843668139438074,26.2222222222222,2,"soybean","2016","monoculture",11,0.393
"796",0.151,0.50647864865252,26.2222222222222,2,"soybean","2016","monoculture",11,0.3045
"797",0.145,0.437481224348852,26.2222222222222,2,"soybean","2016","monoculture",11,0.283
"798",0.137,0.367841963540034,26.2222222222222,2,"soybean","2016","monoculture",11,0.2595
"799",0.123,0.279312846067643,26.2222222222222,2,"soybean","2016","monoculture",12,0.2165
"800",0.21,0.652052630458971,26.2222222222222,2,"soybean","2016","monoculture",11,0.3455
"801",0.08,0.592775118599065,26.2222222222222,2,"soybean","2016","monoculture",10,0.3455
"802",0.21,0.63719243938934,26.2222222222222,2,"soybean","2016","monoculture",12,0.327
"813",0.154,0.611798060124054,17.3333333333333,2,"soybean","2016","monoculture",10,0.351
"814",0.15,0.58252559792881,17.3333333333333,2,"soybean","2016","monoculture",10,0.3425
"815",0.127,0.466274233433286,17.3333333333333,2,"soybean","2016","monoculture",9,0.323
"816",0.128,0.417117874942604,17.3333333333333,2,"soybean","2016","monoculture",9,0.3055
"817",0.146,0.535149621898547,17.3333333333333,2,"soybean","2016","monoculture",11,0.313
"818",0.108,0.243635923209401,17.3333333333333,2,"soybean","2016","monoculture",10,0.2215
"819",0.127,0.402234096071042,17.3333333333333,2,"soybean","2016","monoculture",9,0.3
"820",0.2,0.804803387222143,17.3333333333333,2,"soybean","2016","monoculture",12,0.3675
"821",0.22,0.887870687084458,17.3333333333333,2,"soybean","2016","monoculture",12,0.386
"822",0.09,0.331829473162755,17.3333333333333,2,"soybean","2016","monoculture",10,0.2585
"823",0.156,0.540291141987677,24.4444444444444,2,"soybean","2016","monoculture",11,0.3145
"824",0.114,0.307024788945722,24.4444444444444,2,"soybean","2016","monoculture",8,0.278
"825",0.147,0.50691551957353,24.4444444444444,2,"soybean","2016","monoculture",10,0.3195
"826",0.164,0.702052439088143,24.4444444444444,2,"soybean","2016","monoculture",10,0.376
"827",0.122,0.368348108110924,24.4444444444444,2,"soybean","2016","monoculture",8,0.3045
"828",0.15,0.643574553713667,24.4444444444444,2,"soybean","2016","monoculture",10,0.36
"829",0.157,0.613497499179955,24.4444444444444,2,"soybean","2016","monoculture",9,0.3705
"830",0.22,0.70927278940527,24.4444444444444,2,"soybean","2016","monoculture",12,0.345
"831",0.15,0.556100680011832,24.4444444444444,2,"soybean","2016","monoculture",13,0.2935
"832",0.08,0.542916712635148,24.4444444444444,2,"soybean","2016","monoculture",13,0.29
"833",0.132,0.417117874942604,24.8888888888889,2,"soybean","2016","monoculture",9,0.3055
"834",0.139,0.532618774897774,24.8888888888889,2,"soybean","2016","monoculture",10,0.3275
"835",0.114,0.318609627497872,24.8888888888889,2,"soybean","2016","monoculture",9,0.267
"836",0.127,0.47284852627018,24.8888888888889,2,"soybean","2016","monoculture",8,0.345
"837",0.114,0.266131237471152,24.8888888888889,2,"soybean","2016","monoculture",10,0.2315
"838",0.119,0.223185298936011,24.8888888888889,2,"soybean","2016","monoculture",10,0.212
"839",0.114,0.319804039299816,24.8888888888889,2,"soybean","2016","monoculture",9,0.2675
"840",0.16,0.733727008544152,24.8888888888889,2,"soybean","2016","monoculture",11,0.3665
"841",0.07,0.321000685735628,24.8888888888889,2,"soybean","2016","monoculture",9,0.268
"842",0.18,0.791717371296631,24.8888888888889,2,"soybean","2016","monoculture",12,0.3645
"843",0.13,0.383780986182153,23.5555555555556,2,"soybean","2016","monoculture",10,0.278
"844",0.143,0.526133370830258,23.5555555555556,2,"soybean","2016","monoculture",10,0.3255
"845",0.141,0.474144613913076,23.5555555555556,2,"soybean","2016","monoculture",10,0.309
"846",0.15,0.541688657178872,23.5555555555556,2,"soybean","2016","monoculture",12,0.3015
"847",0.148,0.541688657178872,23.5555555555556,2,"soybean","2016","monoculture",12,0.3015
"848",0.14,0.489982084860569,23.5555555555556,2,"soybean","2016","monoculture",11,0.2995
"849",0.162,0.663425427086402,23.5555555555556,2,"soybean","2016","monoculture",11,0.3485
"850",0.164,0.657955664111466,23.5555555555556,2,"soybean","2016","monoculture",10,0.364
"851",0.151,0.563966963662866,23.5555555555556,2,"soybean","2016","monoculture",10,0.337
"852",0.162,0.514829351267402,23.5555555555556,2,"soybean","2016","monoculture",11,0.307
"853",0.141,0.468026682970366,16.8888888888889,2,"soybean","2016","monoculture",10,0.307
"854",0.145,0.457653015974163,16.8888888888889,2,"soybean","2016","monoculture",9,0.32
"855",0.156,0.570680796970126,16.8888888888889,2,"soybean","2016","monoculture",10,0.339
"856",0.137,0.473520033747232,16.8888888888889,2,"soybean","2016","monoculture",9,0.3255
"857",0.136,0.43902846000914,16.8888888888889,2,"soybean","2016","monoculture",11,0.2835
"858",0.154,0.523248334361556,16.8888888888889,2,"soybean","2016","monoculture",11,0.3095
"859",0.143,0.492620566725939,16.8888888888889,2,"soybean","2016","monoculture",9,0.332
"860",0.132,0.460517816591736,16.8888888888889,2,"soybean","2016","monoculture",9,0.321
"861",0.179,0.85370313525709,16.8888888888889,2,"soybean","2016","monoculture",12,0.3785
"862",0.161,0.562855109167677,16.8888888888889,2,"soybean","2016","monoculture",11,0.321
"863",0.118,0.308130187831962,19.5555555555556,2,"soybean","2016","monoculture",8,0.2785
"864",0.128,0.415753630966763,19.5555555555556,2,"soybean","2016","monoculture",9,0.305
"865",0.114,0.218283505402286,19.5555555555556,2,"soybean","2016","monoculture",9,0.221
"866",0.098,0.152960688200349,19.5555555555556,2,"soybean","2016","monoculture",9,0.185
"867",0.166,0.820612304514668,19.5555555555556,2,"soybean","2016","monoculture",9,0.4285
"868",0.151,0.53750889867686,19.5555555555556,2,"soybean","2016","monoculture",10,0.329
"869",0.144,0.62681591702764,19.5555555555556,2,"soybean","2016","monoculture",9,0.3745
"870",0.157,0.724637138704576,19.5555555555556,2,"soybean","2016","monoculture",10,0.382
"871",0.139,0.555334448888082,19.5555555555556,2,"soybean","2016","monoculture",9,0.3525
"872",0.166,0.784635816571914,19.5555555555556,2,"soybean","2016","monoculture",10,0.3975
"873",0.145,0.51808248159254,22.6666666666667,2,"soybean","2016","monoculture",10,0.323
"874",0.119,0.261543037556771,22.6666666666667,2,"soybean","2016","monoculture",12,0.2095
"875",0.13,0.387933680785109,22.6666666666667,2,"soybean","2016","monoculture",10,0.2795
"876",0.12,0.329439780534585,22.6666666666667,2,"soybean","2016","monoculture",9,0.2715
"877",0.139,0.53274267293107,22.6666666666667,2,"soybean","2016","monoculture",12,0.299
"878",0.136,0.454406589550627,22.6666666666667,2,"soybean","2016","monoculture",10,0.3025
"879",0.134,0.404767922583637,22.6666666666667,2,"soybean","2016","monoculture",10,0.2855
"880",0.149,0.614853425351957,22.6666666666667,2,"soybean","2016","monoculture",11,0.3355
"881",0.157,0.665330452458072,22.6666666666667,2,"soybean","2016","monoculture",11,0.349
"882",0.153,0.624392953184116,22.6666666666667,2,"soybean","2016","monoculture",13,0.311
"883",0.153,0.494105480930601,25.7777777777778,2,"soybean","2016","monoculture",9,0.3325
"884",0.145,0.410458790165087,25.7777777777778,2,"soybean","2016","monoculture",10,0.2875
"885",0.132,0.343239761980622,25.7777777777778,2,"soybean","2016","monoculture",12,0.24
"886",0.146,0.472151320503657,25.7777777777778,2,"soybean","2016","monoculture",11,0.294
"887",0.108,0.294996499717287,25.7777777777778,2,"soybean","2016","monoculture",8,0.2725
"888",0.119,0.357999518672562,25.7777777777778,2,"soybean","2016","monoculture",10,0.2685
"889",0.144,0.55218808440326,25.7777777777778,2,"soybean","2016","monoculture",9,0.3515
"890",0.146,0.472066404416709,25.7777777777778,2,"soybean","2016","monoculture",9,0.325
"891",0.148,0.531735597934981,25.7777777777778,2,"soybean","2016","monoculture",11,0.312
"892",0.165,0.563705387354094,25.7777777777778,2,"soybean","2016","monoculture",13,0.2955
"893",0.152,0.519687693587045,15.1111111111111,2,"soybean","2016","monoculture",10,0.3235
"894",0.149,0.477218476943545,15.1111111111111,2,"soybean","2016","monoculture",10,0.31
"895",0.139,0.398211755110331,15.1111111111111,2,"soybean","2016","monoculture",11,0.27
"896",0.174,0.772257682996958,15.1111111111111,2,"soybean","2016","monoculture",11,0.376
"897",0.128,0.361125771452581,15.1111111111111,2,"soybean","2016","monoculture",8,0.3015
"898",0.164,0.682598585665789,15.1111111111111,2,"soybean","2016","monoculture",11,0.3535
"899",0.147,0.492736767687026,15.1111111111111,2,"soybean","2016","monoculture",10,0.315
"900",0.141,0.507570267296579,15.1111111111111,2,"soybean","2016","monoculture",9,0.337
"901",0.23,1.03124479599511,15.1111111111111,2,"soybean","2016","monoculture",12,0.416
"902",0.2,0.918235885240695,15.1111111111111,2,"soybean","2016","monoculture",11,0.41
"903",0.158,0.567318914463458,6.66666666666667,2,"soybean","2016","monoculture",10,0.338
"904",0.157,0.584053963347554,6.66666666666667,2,"soybean","2016","monoculture",9,0.3615
"905",0.174,0.811774327570441,6.66666666666667,2,"soybean","2016","monoculture",11,0.3855
"906",0.131,0.392903382359127,6.66666666666667,2,"soybean","2016","monoculture",9,0.2965
